feature,importance_pct,mean_shap_value,mean_abs_shap_value,direction,model,congress,session,chamber,roll_call_number,model_accuracy,sample_size,yes_votes,no_votes
race_id_Black,1.9888850090014658,-0.009466099769653544,0.10438293800050379,negative,LogisticRegression,119,1,House,3,1.0,426,216,210
region_Northeast,1.7810743004643896,0.010699103585424703,0.09347637869371059,positive,LogisticRegression,119,1,House,3,1.0,426,216,210
military_service,1.6308981609396207,-0.0059599993355766885,0.08559466276231086,negative,LogisticRegression,119,1,House,3,1.0,426,216,210
staffer_turnover_rate,0.9458385285495268,0.0023269502873007834,0.04964057953940776,positive,LogisticRegression,119,1,House,3,1.0,426,216,210
region_Southwest,0.8495034314730726,-0.0006453404959164773,0.04458461078309812,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
region_Plains,0.5111603917689533,-0.0009058570304872077,0.026827304364428723,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
clean_religion_Catholic,0.5022845795968834,0.002288870482900333,0.026361473837541477,positive,LogisticRegression,119,1,House,3,1.0,426,216,210
clean_religion_Unaffiliation/Unknown,0.4867910550443527,0.004706270387354846,0.025548324959925848,positive,LogisticRegression,119,1,House,3,1.0,426,216,210
clean_religion_Jewish,0.48545763096464617,0.0014241169703214174,0.025478342672156346,positive,LogisticRegression,119,1,House,3,1.0,426,216,210
region_Mid-Atlantic,0.4106046503049752,0.004190243345876113,0.021549822921648448,positive,LogisticRegression,119,1,House,3,1.0,426,216,210
age,0.39093692390594453,0.0002982740438903009,0.020517598808122844,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
race_id_Hispanic,0.2996372548742341,-0.0015881970754733309,0.015725905146160853,negative,LogisticRegression,119,1,House,3,1.0,426,216,210
is_married,0.22559134918576376,0.00048554152036873126,0.011839743227452834,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
region_Rocky Mountain,0.19817311798929238,-0.0012219458333366795,0.010400748255842267,negative,LogisticRegression,119,1,House,3,1.0,426,216,210
region_Great Lakes,0.15638486708631721,0.00018574859950516983,0.008207569473050437,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
race_id_Asian American/Pacific Islander,0.09487766282302644,0.00016305595547058444,0.004979478024755614,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
clean_religion_Mormon,0.06125597647203883,0.0005516702987913497,0.003214906223990969,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
years_of_staffer_experience,0.016495622250813052,7.789566240794927e-06,0.000865742115252215,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
clean_religion_Hindu,0.014113211780199083,-0.0007407057238468102,0.0007407057238468102,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
race_id_Native American,0.010941180657308668,-0.0001004898226801306,0.0005742275581721779,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
race_id_Arab,0.008684424799595242,0.00045578591588927783,0.00045578591588927783,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
clean_religion_Muslim,0.005121506865877121,-0.0002687927814984159,0.0002687927814984159,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
race_id_Biracial,0.003707936820624404,6.185462981386046e-06,0.00019460418149128752,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
clean_religion_Buddhist,0.0024771105733145437,-0.00013000655051671406,0.00013000655051671406,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
committee_membership,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
cosponsorship_status,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
party_Independent,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,3,1.0,426,216,210
party_Republican,39.71598441271563,0.0,0.39715984412715627,neutral,RandomForest,119,1,House,3,1.0,426,216,210
party_Democrat,35.822345789065935,0.0,0.35822345789065935,neutral,RandomForest,119,1,House,3,1.0,426,216,210
race_id_Caucasian,6.517396303474368,0.0,0.06517396303474368,neutral,RandomForest,119,1,House,3,1.0,426,216,210
gender_M,2.1274934872682634,0.0,0.021274934872682633,neutral,RandomForest,119,1,House,3,1.0,426,216,210
gender_F,2.0804637095356915,0.0,0.020804637095356914,neutral,RandomForest,119,1,House,3,1.0,426,216,210
race_id_Black,1.8716262615802097,0.0,0.018716262615802098,neutral,RandomForest,119,1,House,3,1.0,426,216,210
staffer_turnover_rate,1.814327367133628,0.0,0.01814327367133628,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Far West,1.6289396669388445,0.0,0.016289396669388445,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Protestant Christian,1.2473283998813474,0.0,0.012473283998813473,neutral,RandomForest,119,1,House,3,1.0,426,216,210
years_of_experience,0.9219821128605341,0.0,0.009219821128605341,neutral,RandomForest,119,1,House,3,1.0,426,216,210
age,0.7885622226939355,0.0,0.007885622226939355,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Northeast,0.7733362256068038,0.0,0.007733362256068038,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Southeast,0.7482539480984438,0.0,0.007482539480984438,neutral,RandomForest,119,1,House,3,1.0,426,216,210
years_of_staffer_experience,0.7205067478011272,0.0,0.007205067478011272,neutral,RandomForest,119,1,House,3,1.0,426,216,210
military_service,0.5273995646592745,0.0,0.005273995646592745,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Jewish,0.46162556183605064,0.0,0.0046162556183605066,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Unaffiliation/Unknown,0.4081787713811862,0.0,0.004081787713811862,neutral,RandomForest,119,1,House,3,1.0,426,216,210
race_id_Hispanic,0.38233378325931827,0.0,0.0038233378325931828,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Southwest,0.28462821344189027,0.0,0.0028462821344189025,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Catholic,0.2315044751831863,0.0,0.002315044751831863,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Rocky Mountain,0.2152048978968865,0.0,0.002152048978968865,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Plains,0.17294461139436568,0.0,0.0017294461139436567,neutral,RandomForest,119,1,House,3,1.0,426,216,210
is_married,0.1593465979629062,0.0,0.0015934659796290622,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Mormon,0.06932965678166227,0.0,0.0006932965678166226,neutral,RandomForest,119,1,House,3,1.0,426,216,210
race_id_Asian American/Pacific Islander,0.06930955115002864,0.0,0.0006930955115002864,neutral,RandomForest,119,1,House,3,1.0,426,216,210
race_id_Arab,0.06843723121956058,0.0,0.0006843723121956058,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Great Lakes,0.06351725096912351,0.0,0.0006351725096912351,neutral,RandomForest,119,1,House,3,1.0,426,216,210
race_id_Native American,0.04200152731442546,0.0,0.00042001527314425465,neutral,RandomForest,119,1,House,3,1.0,426,216,210
region_Mid-Atlantic,0.03302719440642856,0.0,0.0003302719440642856,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Buddhist,0.020943952802359885,0.0,0.00020943952802359884,neutral,RandomForest,119,1,House,3,1.0,426,216,210
race_id_Biracial,0.011596543639868772,0.0,0.00011596543639868771,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Muslim,0.00012396004673332026,0.0,1.2396004673332025e-06,neutral,RandomForest,119,1,House,3,1.0,426,216,210
clean_religion_Hindu,0.0,0.0,0.0,neutral,RandomForest,119,1,House,3,1.0,426,216,210
committee_membership,0.0,0.0,0.0,neutral,RandomForest,119,1,House,3,1.0,426,216,210
cosponsorship_status,0.0,0.0,0.0,neutral,RandomForest,119,1,House,3,1.0,426,216,210
party_Independent,0.0,0.0,0.0,neutral,RandomForest,119,1,House,3,1.0,426,216,210
party_Democrat,100.0,0.05229262262582779,5.473172664642334,positive,XGBoost,119,1,House,3,1.0,426,216,210
party_Republican,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Far West,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Great Lakes,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Mid-Atlantic,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Northeast,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Plains,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Rocky Mountain,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Southeast,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
gender_F,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
age,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
years_of_experience,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
years_of_staffer_experience,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
staffer_turnover_rate,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
committee_membership,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
cosponsorship_status,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
is_married,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
region_Southwest,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
party_Independent,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
gender_M,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Protestant Christian,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Buddhist,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Catholic,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Hindu,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Jewish,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Mormon,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Muslim,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
clean_religion_Unaffiliation/Unknown,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
race_id_Native American,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
race_id_Arab,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
race_id_Asian American/Pacific Islander,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
race_id_Biracial,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
race_id_Black,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
race_id_Caucasian,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
race_id_Hispanic,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
military_service,0.0,0.0,0.0,neutral,XGBoost,119,1,House,3,1.0,426,216,210
party_Democrat,34.63795398246699,0.12446738544428246,1.8238528810247712,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
party_Republican,34.63793658401186,0.12446732292499532,1.8238519649134288,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
race_id_Caucasian,4.793781584469152,-0.012984125466980053,0.2524153810661899,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Protestant Christian,3.6496511893769283,0.03541655387445253,0.19217147871522486,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Southeast,2.3793345598999895,0.00878822295801865,0.12528327147128823,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Far West,2.3719721565265495,-0.0021641829694395475,0.12489560594662383,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
gender_F,2.296418161473068,0.0069125877462625955,0.12091732906511475,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
gender_M,2.2964040607374723,0.0069125453007822186,0.12091658659437718,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
years_of_experience,2.144504146147574,-0.0008779135390023512,0.11291833424400927,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
race_id_Black,2.141697767910675,0.003980137591538157,0.11277056509357951,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Northeast,1.6496867126353836,-0.007199602645492724,0.08686384493585599,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
military_service,1.6112786362672722,0.006193774384167795,0.08484147719513846,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Southwest,0.9009564403139442,0.0025243110149263627,0.04743963803913386,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
staffer_turnover_rate,0.8959840745282346,-0.004241932141055099,0.04717781935121812,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Catholic,0.5701146613367427,-0.003556159787682169,0.030019246174869556,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Plains,0.4679023999022722,-0.001752199828757613,0.024637284885017444,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Jewish,0.40446613872909415,0.0034003716072966224,0.021297064277278753,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Unaffiliation/Unknown,0.3684835864931052,0.0021843774996334318,0.019402411908508596,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
is_married,0.35661092655503246,-0.0008112094806822659,0.01877725994241839,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
race_id_Hispanic,0.34591692898384085,-0.0021700476156576885,0.018214170151094042,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Mid-Atlantic,0.2672653817509818,0.004465766130291489,0.014072792427389097,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Great Lakes,0.210031825222445,-0.0011660413780783176,0.01105917369521156,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
age,0.17321025258236733,0.00019034469061187046,0.009120342915037246,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
region_Rocky Mountain,0.14482373733640455,0.0011047015092593032,0.007625657991100654,positive,LogisticRegression,119,1,House,4,1.0,423,209,214
race_id_Asian American/Pacific Islander,0.11289227742439045,-0.0014130175777097213,0.005944314884480301,negative,LogisticRegression,119,1,House,4,1.0,423,209,214
years_of_staffer_experience,0.07822878007543967,0.00019859610308656784,0.004119117023824916,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Mormon,0.04118706699753461,-0.0001829019713765134,0.002168694803464359,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
race_id_Arab,0.018300194997344987,2.7193400395442132e-05,0.0009635922314036628,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Hindu,0.014096409901369103,0.000742242969193039,0.000742242969193039,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Muslim,0.010171818098791112,-1.5114938521154668e-05,0.0005355945606409277,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
race_id_Native American,0.004692892285410831,-0.00024710308003232314,0.00024710308003232314,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
clean_religion_Buddhist,0.0024248445998759816,0.00012767959134537144,0.00012767959134537144,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
race_id_Biracial,0.0016198199624591278,8.529121860857972e-05,8.529121860857972e-05,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
cosponsorship_status,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
committee_membership,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
party_Independent,0.0,0.0,0.0,neutral,LogisticRegression,119,1,House,4,1.0,423,209,214
party_Republican,40.740560514124994,0.0,0.4074056051412499,neutral,RandomForest,119,1,House,4,1.0,423,209,214
party_Democrat,33.644061037266226,0.0,0.33644061037266226,neutral,RandomForest,119,1,House,4,1.0,423,209,214
race_id_Caucasian,6.677797520476735,0.0,0.06677797520476735,neutral,RandomForest,119,1,House,4,1.0,423,209,214
gender_F,2.4788818670647554,0.0,0.024788818670647556,neutral,RandomForest,119,1,House,4,1.0,423,209,214
race_id_Black,2.1874209884807874,0.0,0.02187420988480787,neutral,RandomForest,119,1,House,4,1.0,423,209,214
staffer_turnover_rate,2.0722797898586793,0.0,0.020722797898586793,neutral,RandomForest,119,1,House,4,1.0,423,209,214
gender_M,1.4675218442678652,0.0,0.014675218442678653,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Far West,1.4080958751362935,0.0,0.014080958751362935,neutral,RandomForest,119,1,House,4,1.0,423,209,214
age,1.1718051535143836,0.0,0.011718051535143837,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Protestant Christian,1.0873129599841183,0.0,0.010873129599841182,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Northeast,1.0443686306864628,0.0,0.010443686306864628,neutral,RandomForest,119,1,House,4,1.0,423,209,214
years_of_experience,1.0389092834617086,0.0,0.010389092834617086,neutral,RandomForest,119,1,House,4,1.0,423,209,214
years_of_staffer_experience,0.941199324264389,0.0,0.00941199324264389,neutral,RandomForest,119,1,House,4,1.0,423,209,214
military_service,0.6257893006353156,0.0,0.0062578930063531555,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Southeast,0.46595309535124096,0.0,0.00465953095351241,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Jewish,0.4468669056619139,0.0,0.004468669056619139,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Unaffiliation/Unknown,0.38212276126882394,0.0,0.0038212276126882395,neutral,RandomForest,119,1,House,4,1.0,423,209,214
race_id_Hispanic,0.35862290629529003,0.0,0.0035862290629529005,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Southwest,0.27448953885032007,0.0,0.0027448953885032008,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Catholic,0.22838620657225553,0.0,0.0022838620657225552,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Mid-Atlantic,0.190650673283871,0.0,0.00190650673283871,neutral,RandomForest,119,1,House,4,1.0,423,209,214
is_married,0.18864330096406987,0.0,0.0018864330096406987,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Plains,0.1655462071819492,0.0,0.001655462071819492,neutral,RandomForest,119,1,House,4,1.0,423,209,214
race_id_Asian American/Pacific Islander,0.1610993453867606,0.0,0.001610993453867606,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Great Lakes,0.1466469544641373,0.0,0.0014664695446413732,neutral,RandomForest,119,1,House,4,1.0,423,209,214
region_Rocky Mountain,0.1369621046826092,0.0,0.001369621046826092,neutral,RandomForest,119,1,House,4,1.0,423,209,214
race_id_Arab,0.11519544506960558,0.0,0.0011519544506960557,neutral,RandomForest,119,1,House,4,1.0,423,209,214
race_id_Native American,0.10375253141644276,0.0,0.0010375253141644276,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Mormon,0.018826894537725854,0.0,0.00018826894537725855,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Hindu,0.014856904408670022,0.0,0.00014856904408670023,neutral,RandomForest,119,1,House,4,1.0,423,209,214
race_id_Biracial,0.011301173252567194,0.0,0.00011301173252567194,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Buddhist,0.00407296212902982,0.0,4.07296212902982e-05,neutral,RandomForest,119,1,House,4,1.0,423,209,214
committee_membership,0.0,0.0,0.0,neutral,RandomForest,119,1,House,4,1.0,423,209,214
cosponsorship_status,0.0,0.0,0.0,neutral,RandomForest,119,1,House,4,1.0,423,209,214
clean_religion_Muslim,0.0,0.0,0.0,neutral,RandomForest,119,1,House,4,1.0,423,209,214
party_Independent,0.0,0.0,0.0,neutral,RandomForest,119,1,House,4,1.0,423,209,214
party_Democrat,100.0,-0.04386123642325401,5.469600677490234,negative,XGBoost,119,1,House,4,1.0,423,209,214
