feature,importance_pct,direction,model,congress,session,chamber,roll_call_number,model_accuracy
party_Republican,40.88203333916711,neutral,RandomForest,119,1,House,34,1.0
party_Democrat,33.02299656476121,positive,RandomForest,119,1,House,34,1.0
race_id_Caucasian,7.817499059744117,neutral,RandomForest,119,1,House,34,1.0
region_Northeast,1.9027495299232748,positive,RandomForest,119,1,House,34,1.0
gender_M,1.8905159647902268,neutral,RandomForest,119,1,House,34,1.0
gender_F,1.6322038743281788,positive,RandomForest,119,1,House,34,1.0
race_id_Black,1.6171752449685124,positive,RandomForest,119,1,House,34,1.0
staffer_turnover_rate,1.5634107831363857,positive,RandomForest,119,1,House,34,1.0
region_Far West,1.3605193796142536,positive,RandomForest,119,1,House,34,1.0
age,1.1050587665571143,positive,RandomForest,119,1,House,34,1.0
years_of_staffer_experience,0.9737280396066506,positive,RandomForest,119,1,House,34,1.0
years_of_experience,0.9068635205796162,positive,RandomForest,119,1,House,34,1.0
clean_religion_Protestant Christian,0.7771401660582289,neutral,RandomForest,119,1,House,34,1.0
region_Southeast,0.707846348046747,negative,RandomForest,119,1,House,34,1.0
military_service,0.5466609976689718,negative,RandomForest,119,1,House,34,1.0
clean_religion_Jewish,0.518957587063533,positive,RandomForest,119,1,House,34,1.0
cosponsorship_status,0.5053203328943651,negative,RandomForest,119,1,House,34,1.0
race_id_Hispanic,0.3437263491299472,positive,RandomForest,119,1,House,34,1.0
region_Rocky Mountain,0.27417843781785756,negative,RandomForest,119,1,House,34,1.0
region_Plains,0.2647186717448962,negative,RandomForest,119,1,House,34,1.0
is_married,0.2265479097930501,neutral,RandomForest,119,1,House,34,1.0
clean_religion_Catholic,0.20214070300990142,positive,RandomForest,119,1,House,34,1.0
clean_religion_Unaffiliation/Unknown,0.19956100485786668,positive,RandomForest,119,1,House,34,1.0
region_Southwest,0.16952577526745558,negative,RandomForest,119,1,House,34,1.0
committee_membership,0.13919777403778452,negative,RandomForest,119,1,House,34,1.0
race_id_Native American,0.12750305362806583,negative,RandomForest,119,1,House,34,1.0
clean_religion_Mormon,0.12356477319459917,negative,RandomForest,119,1,House,34,1.0
race_id_Biracial,0.05179805358653005,positive,RandomForest,119,1,House,34,1.0
race_id_Arab,0.05131157797528408,positive,RandomForest,119,1,House,34,1.0
region_Great Lakes,0.04989571373180958,negative,RandomForest,119,1,House,34,1.0
region_Mid-Atlantic,0.0320908563511073,positive,RandomForest,119,1,House,34,1.0
race_id_Asian American/Pacific Islander,0.013328419315161608,positive,RandomForest,119,1,House,34,1.0
clean_religion_Muslim,0.00023142765021171274,positive,RandomForest,119,1,House,34,1.0
clean_religion_Hindu,0.0,positive,RandomForest,119,1,House,34,1.0
clean_religion_Buddhist,0.0,positive,RandomForest,119,1,House,34,1.0
party_Independent,0.0,neutral,RandomForest,119,1,House,34,1.0
party_Democrat,97.96723937988281,positive,XGBoost,119,1,House,34,1.0
region_Southeast,0.6414034366607666,negative,XGBoost,119,1,House,34,1.0
age,0.53840571641922,positive,XGBoost,119,1,House,34,1.0
race_id_Caucasian,0.48851749300956726,neutral,XGBoost,119,1,House,34,1.0
years_of_staffer_experience,0.18381957709789276,positive,XGBoost,119,1,House,34,1.0
staffer_turnover_rate,0.1806183159351349,positive,XGBoost,119,1,House,34,1.0
gender_F,0.0,positive,XGBoost,119,1,House,34,1.0
region_Plains,0.0,negative,XGBoost,119,1,House,34,1.0
region_Great Lakes,0.0,negative,XGBoost,119,1,House,34,1.0
region_Mid-Atlantic,0.0,positive,XGBoost,119,1,House,34,1.0
region_Northeast,0.0,positive,XGBoost,119,1,House,34,1.0
region_Southwest,0.0,negative,XGBoost,119,1,House,34,1.0
region_Rocky Mountain,0.0,negative,XGBoost,119,1,House,34,1.0
party_Republican,0.0,neutral,XGBoost,119,1,House,34,1.0
years_of_experience,0.0,positive,XGBoost,119,1,House,34,1.0
committee_membership,0.0,negative,XGBoost,119,1,House,34,1.0
cosponsorship_status,0.0,negative,XGBoost,119,1,House,34,1.0
is_married,0.0,neutral,XGBoost,119,1,House,34,1.0
region_Far West,0.0,positive,XGBoost,119,1,House,34,1.0
party_Independent,0.0,neutral,XGBoost,119,1,House,34,1.0
gender_M,0.0,neutral,XGBoost,119,1,House,34,1.0
race_id_Native American,0.0,negative,XGBoost,119,1,House,34,1.0
race_id_Hispanic,0.0,positive,XGBoost,119,1,House,34,1.0
race_id_Black,0.0,positive,XGBoost,119,1,House,34,1.0
race_id_Biracial,0.0,positive,XGBoost,119,1,House,34,1.0
race_id_Asian American/Pacific Islander,0.0,positive,XGBoost,119,1,House,34,1.0
race_id_Arab,0.0,positive,XGBoost,119,1,House,34,1.0
clean_religion_Unaffiliation/Unknown,0.0,positive,XGBoost,119,1,House,34,1.0
clean_religion_Protestant Christian,0.0,neutral,XGBoost,119,1,House,34,1.0
clean_religion_Muslim,0.0,positive,XGBoost,119,1,House,34,1.0
clean_religion_Mormon,0.0,negative,XGBoost,119,1,House,34,1.0
clean_religion_Jewish,0.0,positive,XGBoost,119,1,House,34,1.0
clean_religion_Hindu,0.0,positive,XGBoost,119,1,House,34,1.0
clean_religion_Catholic,0.0,positive,XGBoost,119,1,House,34,1.0
clean_religion_Buddhist,0.0,positive,XGBoost,119,1,House,34,1.0
military_service,0.0,negative,XGBoost,119,1,House,34,1.0
party_Democrat,19.403181672490266,negative,LogisticRegression,119,1,House,35,0.961352657004831
party_Republican,19.402648550644162,positive,LogisticRegression,119,1,House,35,0.961352657004831
region_Southwest,9.808736826223056,positive,LogisticRegression,119,1,House,35,0.961352657004831
race_id_Hispanic,5.329316217256487,positive,LogisticRegression,119,1,House,35,0.961352657004831
region_Northeast,5.2956839461792855,negative,LogisticRegression,119,1,House,35,0.961352657004831
military_service,5.274348643829202,positive,LogisticRegression,119,1,House,35,0.961352657004831
committee_membership,3.287841567891764,positive,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Unaffiliation/Unknown,3.1668181677850993,positive,LogisticRegression,119,1,House,35,0.961352657004831
race_id_Asian American/Pacific Islander,2.3807366880057783,negative,LogisticRegression,119,1,House,35,0.961352657004831
race_id_Caucasian,2.0871438429906903,positive,LogisticRegression,119,1,House,35,0.961352657004831
region_Far West,2.022914752680969,negative,LogisticRegression,119,1,House,35,0.961352657004831
race_id_Arab,1.8297485254890826,negative,LogisticRegression,119,1,House,35,0.961352657004831
race_id_Black,1.8086866579423495,negative,LogisticRegression,119,1,House,35,0.961352657004831
region_Mid-Atlantic,1.7319913595005287,negative,LogisticRegression,119,1,House,35,0.961352657004831
gender_F,1.712049616784661,negative,LogisticRegression,119,1,House,35,0.961352657004831
gender_M,1.7115164949385535,positive,LogisticRegression,119,1,House,35,0.961352657004831
staffer_turnover_rate,1.2766242553700438,negative,LogisticRegression,119,1,House,35,0.961352657004831
cosponsorship_status,1.2710665038458535,positive,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Jewish,1.2226903189675826,negative,LogisticRegression,119,1,House,35,0.961352657004831
race_id_Biracial,1.1823810907015837,negative,LogisticRegression,119,1,House,35,0.961352657004831
years_of_experience,0.9345755167769405,positive,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Hindu,0.9323641464328531,negative,LogisticRegression,119,1,House,35,0.961352657004831
region_Rocky Mountain,0.8044022811607583,negative,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Catholic,0.7792835949554738,negative,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Buddhist,0.7789266916833271,negative,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Muslim,0.7735821987766217,negative,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Protestant Christian,0.772443787719671,positive,LogisticRegression,119,1,House,35,0.961352657004831
age,0.7458462599300768,positive,LogisticRegression,119,1,House,35,0.961352657004831
clean_religion_Mormon,0.5470518734649834,positive,LogisticRegression,119,1,House,35,0.961352657004831
years_of_staffer_experience,0.5464090025686441,negative,LogisticRegression,119,1,House,35,0.961352657004831
region_Great Lakes,0.39816097578329757,positive,LogisticRegression,119,1,House,35,0.961352657004831
region_Plains,0.24273751181510456,negative,LogisticRegression,119,1,House,35,0.961352657004831
race_id_Native American,0.21544021995449075,negative,LogisticRegression,119,1,House,35,0.961352657004831
is_married,0.2129491669449382,positive,LogisticRegression,119,1,House,35,0.961352657004831
region_Southeast,0.109701072515811,negative,LogisticRegression,119,1,House,35,0.961352657004831
party_Independent,0.0,neutral,LogisticRegression,119,1,House,35,0.961352657004831
party_Republican,37.26335940146791,neutral,RandomForest,119,1,House,35,1.0
party_Democrat,27.23497978511497,negative,RandomForest,119,1,House,35,1.0
race_id_Caucasian,6.583831027413986,neutral,RandomForest,119,1,House,35,1.0
age,3.094036399860704,negative,RandomForest,119,1,House,35,1.0
staffer_turnover_rate,2.5137314535331137,negative,RandomForest,119,1,House,35,1.0
years_of_staffer_experience,2.244762851843286,negative,RandomForest,119,1,House,35,1.0
gender_F,2.122027227824494,negative,RandomForest,119,1,House,35,1.0
years_of_experience,2.049948530698172,negative,RandomForest,119,1,House,35,1.0
gender_M,1.9789308843096807,neutral,RandomForest,119,1,House,35,1.0
region_Southwest,1.940246930518482,positive,RandomForest,119,1,House,35,1.0
region_Northeast,1.7686708616928601,negative,RandomForest,119,1,House,35,1.0
region_Far West,1.51656081341978,negative,RandomForest,119,1,House,35,1.0
race_id_Black,1.4938938698903814,negative,RandomForest,119,1,House,35,1.0
military_service,1.1105997228609128,positive,RandomForest,119,1,House,35,1.0
clean_religion_Protestant Christian,0.990456721809934,neutral,RandomForest,119,1,House,35,1.0
is_married,0.8720463747694813,neutral,RandomForest,119,1,House,35,1.0
committee_membership,0.7273506914752975,positive,RandomForest,119,1,House,35,1.0
region_Southeast,0.7024272456186573,positive,RandomForest,119,1,House,35,1.0
race_id_Hispanic,0.6280798963932472,negative,RandomForest,119,1,House,35,1.0
clean_religion_Unaffiliation/Unknown,0.590488707584269,negative,RandomForest,119,1,House,35,1.0
clean_religion_Catholic,0.5536707448067767,negative,RandomForest,119,1,House,35,1.0
clean_religion_Jewish,0.46121898143807294,negative,RandomForest,119,1,House,35,1.0
region_Great Lakes,0.3080770617721435,positive,RandomForest,119,1,House,35,1.0
cosponsorship_status,0.3011045672764915,positive,RandomForest,119,1,House,35,1.0
region_Plains,0.19539945992269278,positive,RandomForest,119,1,House,35,1.0
race_id_Asian American/Pacific Islander,0.18009768956919364,negative,RandomForest,119,1,House,35,1.0
region_Mid-Atlantic,0.1329643983924243,negative,RandomForest,119,1,House,35,1.0
region_Rocky Mountain,0.1329604755360414,positive,RandomForest,119,1,House,35,1.0
race_id_Arab,0.09088328191172262,negative,RandomForest,119,1,House,35,1.0
race_id_Native American,0.0580398958090734,positive,RandomForest,119,1,House,35,1.0
clean_religion_Hindu,0.050265695415145376,negative,RandomForest,119,1,House,35,1.0
clean_religion_Mormon,0.04565528269472113,positive,RandomForest,119,1,House,35,1.0
clean_religion_Buddhist,0.029527213715606453,negative,RandomForest,119,1,House,35,1.0
race_id_Biracial,0.02541329527223239,negative,RandomForest,119,1,House,35,1.0
clean_religion_Muslim,0.008292558368055437,negative,RandomForest,119,1,House,35,1.0
party_Independent,0.0,neutral,RandomForest,119,1,House,35,1.0
party_Democrat,86.89425659179688,negative,XGBoost,119,1,House,35,1.0
region_Southwest,1.7819759845733643,positive,XGBoost,119,1,House,35,1.0
region_Great Lakes,1.4375309944152832,positive,XGBoost,119,1,House,35,1.0
clean_religion_Unaffiliation/Unknown,1.3536498546600342,negative,XGBoost,119,1,House,35,1.0
race_id_Hispanic,0.8015220165252686,negative,XGBoost,119,1,House,35,1.0
region_Northeast,0.8000394105911255,negative,XGBoost,119,1,House,35,1.0
military_service,0.7633510231971741,positive,XGBoost,119,1,House,35,1.0
gender_F,0.7107787132263184,negative,XGBoost,119,1,House,35,1.0
years_of_staffer_experience,0.6551815867424011,negative,XGBoost,119,1,House,35,1.0
race_id_Black,0.631889820098877,negative,XGBoost,119,1,House,35,1.0
clean_religion_Catholic,0.5982105731964111,negative,XGBoost,119,1,House,35,1.0
years_of_experience,0.5511898994445801,negative,XGBoost,119,1,House,35,1.0
region_Far West,0.5363702774047852,negative,XGBoost,119,1,House,35,1.0
committee_membership,0.5056106448173523,positive,XGBoost,119,1,House,35,1.0
staffer_turnover_rate,0.493417352437973,negative,XGBoost,119,1,House,35,1.0
is_married,0.42842453718185425,neutral,XGBoost,119,1,House,35,1.0
race_id_Caucasian,0.3852842152118683,neutral,XGBoost,119,1,House,35,1.0
age,0.34052497148513794,negative,XGBoost,119,1,House,35,1.0
clean_religion_Protestant Christian,0.33079618215560913,neutral,XGBoost,119,1,House,35,1.0
region_Plains,0.0,positive,XGBoost,119,1,House,35,1.0
cosponsorship_status,0.0,positive,XGBoost,119,1,House,35,1.0
clean_religion_Buddhist,0.0,negative,XGBoost,119,1,House,35,1.0
region_Southeast,0.0,positive,XGBoost,119,1,House,35,1.0
region_Rocky Mountain,0.0,positive,XGBoost,119,1,House,35,1.0
region_Mid-Atlantic,0.0,negative,XGBoost,119,1,House,35,1.0
clean_religion_Muslim,0.0,negative,XGBoost,119,1,House,35,1.0
clean_religion_Hindu,0.0,negative,XGBoost,119,1,House,35,1.0
party_Republican,0.0,neutral,XGBoost,119,1,House,35,1.0
gender_M,0.0,neutral,XGBoost,119,1,House,35,1.0
clean_religion_Jewish,0.0,negative,XGBoost,119,1,House,35,1.0
race_id_Native American,0.0,positive,XGBoost,119,1,House,35,1.0
clean_religion_Mormon,0.0,positive,XGBoost,119,1,House,35,1.0
race_id_Biracial,0.0,negative,XGBoost,119,1,House,35,1.0
race_id_Asian American/Pacific Islander,0.0,negative,XGBoost,119,1,House,35,1.0
race_id_Arab,0.0,negative,XGBoost,119,1,House,35,1.0
party_Independent,0.0,neutral,XGBoost,119,1,House,35,1.0
region_Southwest,11.939180271800504,negative,LogisticRegression,119,1,House,36,0.9822784810126582
party_Democrat,7.031709264001503,positive,LogisticRegression,119,1,House,36,0.9822784810126582
party_Republican,7.031626613549805,negative,LogisticRegression,119,1,House,36,0.9822784810126582
staffer_turnover_rate,6.870111277790876,negative,LogisticRegression,119,1,House,36,0.9822784810126582
committee_membership,5.669688184734343,positive,LogisticRegression,119,1,House,36,0.9822784810126582
race_id_Caucasian,5.222650367057277,negative,LogisticRegression,119,1,House,36,0.9822784810126582
region_Great Lakes,4.308031875510941,positive,LogisticRegression,119,1,House,36,0.9822784810126582
clean_religion_Mormon,4.260507519903918,negative,LogisticRegression,119,1,House,36,0.9822784810126582
military_service,4.140626066678514,positive,LogisticRegression,119,1,House,36,0.9822784810126582
region_Rocky Mountain,3.5732103801251767,negative,LogisticRegression,119,1,House,36,0.9822784810126582
age,3.3910570183145277,positive,LogisticRegression,119,1,House,36,0.9822784810126582
is_married,3.3641778120398964,positive,LogisticRegression,119,1,House,36,0.9822784810126582
region_Plains,3.2737668957704114,positive,LogisticRegression,119,1,House,36,0.9822784810126582
region_Mid-Atlantic,3.202085963419584,positive,LogisticRegression,119,1,House,36,0.9822784810126582
region_Far West,2.9808908855825105,positive,LogisticRegression,119,1,House,36,0.9822784810126582
clean_religion_Catholic,2.728108209176715,positive,LogisticRegression,119,1,House,36,0.9822784810126582
region_Northeast,2.619377835187151,positive,LogisticRegression,119,1,House,36,0.9822784810126582
gender_F,2.437391280347587,positive,LogisticRegression,119,1,House,36,0.9822784810126582
gender_M,2.4373086298958855,negative,LogisticRegression,119,1,House,36,0.9822784810126582
race_id_Hispanic,2.094592633191085,positive,LogisticRegression,119,1,House,36,0.9822784810126582
years_of_experience,2.006063909990365,positive,LogisticRegression,119,1,House,36,0.9822784810126582
race_id_Black,1.5414243785989137,positive,LogisticRegression,119,1,House,36,0.9822784810126582
cosponsorship_status,1.2790296469139741,positive,LogisticRegression,119,1,House,36,0.9822784810126582
clean_religion_Unaffiliation/Unknown,1.2436662024128582,positive,LogisticRegression,119,1,House,36,0.9822784810126582
clean_religion_Jewish,1.075949365588377,positive,LogisticRegression,119,1,House,36,0.9822784810126582
clean_religion_Protestant Christian,1.0233106599937656,negative,LogisticRegression,119,1,House,36,0.9822784810126582
region_Southeast,0.871680153093217,negative,LogisticRegression,119,1,House,36,0.9822784810126582
race_id_Native American,0.5842439621664064,positive,LogisticRegression,119,1,House,36,0.9822784810126582
