registrant_lobby_actor_id,firm,lobbyists
68775,International Stability Operations Association,1
47295,Coalition for America's Gateways and Trade Corridors,1
145291,Schwan's Co.,1
310452,Kiley & Associates LLC,1
194466,Judicial Action Group Inc.,1
39218,PACCAR Inc.,1
329627,Community Associations Institute,1
328825,John J. Faso Consulting LLC,1
39863,International Trademark Association,1
108714,Coalition for Automotive Repair Equality Inc.,1
349544,Yazaki North America Inc.,1
347220,King Sweeney Strategies LLC,1
93586,Juvenile Products Manufacturers Association Inc.,1
356945,Palmerston LLC,1
150968,Air Medical Operators Association,1
193986,John McKechnie LLC,1
341564,Integrated Government Services LLC,1
341569,Coalition for Healthcare Communication,1
334368,Young People's Alliance,1
41659,Kentucky Farm Bureau Federation,1
717,Jamison and Sullivan Inc.,1
285317,Pannone Lopes Devereaux & O'Gara LLC,1
346053,Allen Control Systems,1
155700,"Johnson, Karen Anne",1
158687,"International Brotherhood of Boilermakers, Iron Ship Builders, Blacksmiths, Forgers and Helpers",1
241844,Coalition for Renewable Natural Gas,1
256888,Zarrelli Strategies Inc.,1
297209,Key Bridge Advisors LLC,1
206549,Efrus Federal Advisors LLC,1
228329,"Parker, Alyson",1
353992,Alliance for IRS Accountability,1
13461,Joint National Committee for Languages and the National Council for Languages and International Studies,1
347705,Axel Springer SE,1
343324,Clareo,1
293588,ZenPayroll Inc.,1
349828,Oscar Management Corp.,1
25619,J.M. Family Enterprises Inc.,1
354373,Parzival Group,1
334071,Council of Producers and Distributors of Agrotechnology,1
301617,JPC Strategies LLC,1
232489,Axon Enterprise Inc.,1
46861,Tate Strategies Inc.,1
33944,"Sawyer, John T.",1
284005,Our Children's Trust,1
170230,Jack Ferguson Associates Inc.,1
4145,Pauley Management Inc.,1
293596,Consilium Consulting LLC,1
206472,Pernod Ricard USA LLC,1
49387,B. Braun Medical Inc.,1
232871,Clemson University,1
263701,SB Group US Inc.,1
336163,Patel Partners LLC,1
62551,DQB International,1
225126,Pavluchuk and Associates,1
22166,Construction Industry Round Table,1
342644,Peter DeFazio and Associates LLC,1
355902,Ascent Public Policy & Strategic Communications LLC,1
330890,NetJets Association of Shared Aircraft Pilots,1
217255,Women's Refugee Commission Inc.,1
322334,Paradigm Operations LP,1
316498,Dutchie,1
336125,Kiley Capitol Solutions LLC,1
241819,Cordone Consulting LLC,1
202795,Peyser Associates LLC,1
329657,Association of Immunization Managers Inc.,1
329201,NextNav Inc.,1
193877,Bayard Ridge Group LLC,1
315357,Park Government Relations LLC,1
4878,"Dykstra, James H.",1
58706,Organogenesis Inc.,1
356518,23 Consulting LLC,1
328822,Istari Digital Inc.,1
148291,Association of Organ Procurement Organizations,1
344241,Nicholson Strategies LLC,1
252712,"Bayaziddi, Salah",1
235330,Ultra Electronics Defense Inc.,1
345627,Eagle Point Strategies LLC,1
302908,Oscar Policy Group LLC,1
232327,262 Strategy LLC,1
144835,eHealth Inc.,1
13698,Association of Women's Health Obstetric and Neonatal Nurses,1
216272,Navient Solutions LLC,1
305738,Becky Shipp Consulting LLC,1
150180,Universities Space Research Association,1
229477,Earth & Water Law LLC,1
14877,OSF HealthCare,1
91239,A.G. Kaffes & Associates LLC,1
336428,East Capitol Advisors LLC,1
325945,Astranis Space Technologies Corp.,1
44872,Navy League of the United States,1
349501,BG Advocacy LLC,1
108375,W.R. Berkley Corp.,1
69722,Doctors Hospital at Renaissance Ltd.,1
81527,Out of Home Advertising Association of America Inc.,1
298175,Agora Consulting LLC,1
347995,Portfolio Strategies LLC,1
172357,Bagley Group LLC,1
67364,National Recreation and Park Association,1
57040,Baker Commodities Inc.,1
25429,Waggoner Engineering Inc.,1
329198,Donovan Strategies LLC,1
52715,Outlaw Group,1
13060,AgVantage LLC,1
105814,Potomac Currents LLC,1
150797,CSA Strategies LLC,1
7032,Oncology Nursing Society,1
9612,Barrick Gold North America Inc.,1
318901,Voyager Space Holdings Inc.,1
160972,"Ball, William Lockhart III",1
153132,"Gonzalez, Roberto A.",1
359107,Novus Strategies LLC,1
212120,Potomac Government Relations LLC,1
44175,deKieffer and Horgan PLLC,1
253023,ONeill Group LLC,1
356335,Baseline Strategies LLC,1
351364,VS Global LLC,1
340011,Spray Foam Coalition,1
147580,Brookfield Power US Asset Management LLC,1
168419,Southern Group,1
274977,Policy AZ LLC,1
61887,Design-Build Institute of America,1
152751,ONEOK Inc.,1
283621,ZF Active Safety US Inc.,1
53216,University of Kansas,1
223761,St. Baldrick's Foundation,1
317278,Green T Advisors LLC,1
336161,Southern Institute of Policy Research,1
61726,Policy Communications Inc.,1
176644,"DeWitt, Jackson Charles",1
200028,Smits Speidell Consulting LLC,1
26974,Iowa Farm Bureau,1
231972,University of Kentucky (Lexington),1
53612,State University of New York at Binghamton,1
142770,"Kalisch, Eleni Pryles",1
154430,Southern Minnesota Beet Sugar Cooperative,1
203800,Policy Integration Partners LLC,1
304221,Cumberland Gap Consulting LLC,1
67249,Snohomish County (Wash.) Public Utility District No. 1,1
219763,Ivy Green Consulting Inc.,1
21603,University of Oregon,1
151933,"Bailey, Paul C.",1
205174,Kasasa Ltd.,1
357636,Sparacino PLLC,1
88701,Iowa Hospital Association,1
349082,CX2 Inc.,1
360051,Snyder Gressard Strategy LLP,1
315752,DuckDuckGo Inc.,1
40923,University of South Florida,1
77542,Bavarian Nordic Inc.,1
75909,"Klein, Philip Gardner",1
293995,Sonova USA Inc.,1
302667,IperionX Critical Minerals LLC,1
231853,Cypress Creek Renewables LLC,1
36680,Society for American Archaeology,1
349126,Due South Advocacy LLC,1
211112,Virtual Operations LLC,1
55016,Beau Boulter LLC,1
102451,Knight Capitol Consultants,1
323625,Stealth BioTherapeutics Inc.,1
176073,"Japan External Trade Organization (Houston, Texas)",1
197902,D Squared Tax Strategies LLC,1
50103,Society of Interventional Radiology,1
342842,E2C Strategies LLC,1
311170,Tuell Law PC,1
230364,Bighorn Public Affairs Group LLC,1
159548,Open Space Institute Inc.,1
343146,Balfour Beatty Investments,1
143517,Pilot Travel Centers LLC,1
52536,Dana-Farber Cancer Institute Inc.,1
353550,"Soliman, Wael",1
359547,Echelon Insights LLC,1
30820,U.S. Apple Association,1
205711,Digital Diagnostics Inc.,1
226466,Kidney Care Council,1
337416,Stack AV Co.,1
234380,Pirro Group LLC,1
321308,Dartmouth College,1
292501,"O'Brien, Kerry Ann",1
112828,Eckert Seamans Cherin & Mellott LLC,1
24997,U.S. English Inc.,1
200229,DiNino Associates LLC,1
80557,Gordian Group LLC,1
236890,State Federal Strategies LLC,1
80960,Stiefel & Jones Consulting LLC,1
329328,Davenport Policy,1
230899,"Leith-Tetrealt, John",1
346543,Biafra Republic Government in Exile,1
316772,Troutman Pepper Hamilton Sanders LLP,1
283274,Direct ChassisLink Inc.,1
25741,"Graber, Edmund C.",1
254987,"Barrack, Stacey B.",1
79977,Stony Brook University,1
297242,Milvian Bridge Government and Public Affairs LLC,1
94325,Solvay Chemicals Inc.,1
329070,Don Murphy Capitol Consulting,1
356419,Tri-Branch Resolution LLC,1
37317,DirecTV LLC,1
160877,"Blanchard, Larry",1
299694,BeOne Medicines USA Inc.,1
220194,Stuntz Strategies LLC,1
112861,Scribe Strategies & Advisors Inc.,1
326810,Sony Interactive Entertainment LLC,1
153197,"Donaldson, Gwendolyn O'Brien",1
56949,Treated Wood Council,1
291696,Alliance for Physical Therapy Quality and Innovation,1
51411,Blue Cross and Blue Shield of Florida Inc.,1
258146,Berni Consulting LLC,1
302585,Suez North America Inc.,1
232028,Michael N. McCarty Law Office PLLC,1
206965,SoundExchange,1
323547,DroneUp LLC,1
334195,Paul Davis Law Firm LLC,1
211376,Commercial Metals Co.,1
12946,Boesch and Co.,1
69412,Bernstein Strategy Group,1
97208,Summa Health System,1
4438,Michigan Credit Union League,1
350008,South Bow USA Services Inc.,1
191269,DS2 Group LLC,1
233976,Paychex Inc.,1
252926,Commonwealth Policy Solutions LLC,1
2945,"Brachman, Marshall Aaron",1
67172,"Berzok, Jennifer Katz",1
72539,"Strachn, Michael E.",1
218894,Mike Williams Capitol Strategies LLC,1
301576,Southern Poverty Law Center Inc.,1
6986,Japan Automobile Standards Internationalization Center,1
348056,Paysafe Payment Processing Solutions LLC,1
38504,Albanian American Civic League,1
212819,Biological Products Industry Alliance,1
348243,Difficult Run Strategies LLC,1
333237,Strategic Capitol Group LLC,1
356738,Merchant Strategies LLC,1
359532,Sovereign Global Solutions LLC,1
143687,Jackson Lewis PC,1
354147,Pennsylvania Energy Resources Group LLC,1
257938,Alexandria Ventures LLC,1
312725,Birch Group LLC,1
347176,Digital Energy Council,1
160079,Strategic Congressional and Governmental Solutions LLC,1
5878,Mercury Systems Inc.,1
244803,SPIE,1
224818,EdgePoint LLC,1
198187,Wireless Internet Service Providers Association,1
326609,All of the Above Consulting LLC,1
263466,Worldwide ERC Inc.,1
224504,DNV GL Group AS,1
229836,Premium Cigar Association,1
334167,Metanoic Strategies Corp.,1
89358,Spina Bifida Association of America,1
17275,Joint Baltic American National Committee Inc.,1
1104,Robert N. Pyle & Associates Inc.,1
105171,Congressional Fire Services Institute,1
113241,Stanton Communications Inc.,1
345436,Double Haul Strategies LLC,1
63966,Pride Mobility Products Corp.,1
4772,Metcalf Federal Relations,1
47346,Oldaker & Willison LLP,1
221149,Jordan Law Firm LLC,1
320387,Robin & Associates,1
352683,Connick and Associates,1
101960,Omaha (Neb.) Public Power District,1
224822,DraftKings Inc.,1
170975,Poyner Spruill LLP,1
320506,Chevron Phillips Chemical Co. LP,1
292333,Standard Industries Inc.,1
345007,Jeffery D. Weekly and Associates,1
152452,"Rey, Mark Edward",1
199159,Connolly Group,1
35010,American Society for Clinical Pathology,1
304473,Duffy & Shanley Inc.,1
360995,Disability Community for Democracy Inc.,1
57652,Center for Responsible Lending,1
21757,American Chiropractic Association,1
323147,Jeffries Strategies LLC,1
346659,Reyes Kurson Ltd.,1
220234,"Conrad, Gaylord Kent",1
9342,American Association of Colleges of Nursing,1
24556,"Duncan, Weinberg, Genzer & Pembroke PC",1
344701,Bice Policy Group LLC,1
228811,Center Hill Solutions,1
251838,American Association of Collegiate Registrars and Admission Officers,1
340477,Waverly Group Inc.,1
206625,Rubin Health Policy Consulting LLC,1
3138,Consolidated Edison Co. of New York Inc.,1
10242,American Counseling Association,1
76718,Dunkel Government Relations LLC,1
69481,Digital Content Next,1
93477,Chapman Capitol Consulting Inc.,1
248547,American Distilled Spirits Alliance,1
336833,RK Strategies Inc.,1
51026,Waste Management Inc.,1
214354,Constellation Brands Inc.,1
258324,Six-7 Strategies LLC,1
310258,ECMC Education Inc.,1
350749,Bennett Group DC LLC,1
316655,CDPQ U.S. Inc.,1
249132,SJB Strategies LLC,1
215015,Robert F. White Associates Inc.,1
40655,"Weidner, Robert K.",1
338626,Context Labs BV,1
189602,SLM Holding Corp.,1
230788,Economic Policy Strategies Inc.,1
356515,Bellwether Government Affairs LLC,1
232723,Cellebrite Inc.,1
235377,Smirnow Law,1
54236,WayPoint Consulting LLC,1
348481,Weintraub Communications LLC,1
345795,Convergence Strategies LLC,1
345711,Caruço Law PLLC,1
53103,Edens Advisory LLC,1
30456,Southern Illinois University System,1
205681,SJSolutions PLLC,1
222409,Cascade Strategies Inc.,1
295428,Rogers & Cowan PMK,1
220397,West & West LLC,1
21056,Council of Industrial Boiler Owners,1
357060,Cavalry Strategies LLC,1
299997,Edge Creek Partners,1
171876,SNP Alliance Inc.,1
244830,Shawnee Communications,1
226634,CEDIA,1
232749,Roku Inc.,1
300442,West Virginia Hospital Association,1
24517,Council of the Great City Schools,1
174943,Cenovus Energy Inc.,1
230487,Edge Dairy Farmer Cooperative,1
301282,Society for Maternal-Fetal Medicine,1
359614,Civitas Resources Inc.,1
296158,Chimes International Ltd.,1
356414,Rooted Strategy & Policy,1
91220,Mattoon and Associates LLC,1
230043,Council on International Educational Exchange,1
292652,Chipotle Mexican Grill Inc.,1
78272,Ionis Pharmaceuticals Inc.,1
324678,Socure Inc.,1
193758,cLausten LLC,1
46493,Christiana Care Health System,1
17525,Rotary Foundation,1
326564,Maverick Strategies LLC,1
360637,Compass Capitol Advisors LLC,1
259292,Centerstone,1
354395,Jucundus Business Services LLC,1
333920,SoFi Technologies Inc.,1
342832,Colas & Associates LLC,1
305535,Chegg Inc.,1
232631,Rowland Strategy Group LLC,1
297634,"May, Brian J.",1
75855,Compass Consulting Group LLC,1
352716,Chester Culver Group LLC,1
304809,Kaboom!,1
357619,Solana Policy Institute,1
8809,Texas Children's Hospital (Houston),1
56521,Center for Community Change,1
688,"Rozen, Robert M.",1
340836,Resilient Partners LLC,1
299050,Compass Management Partners Inc.,1
96429,Center for Inquiry Inc.,1
7026,Pinnacle West Capital Corp.,1
231308,Stallmer Consulting LLC,1
330457,NextGen Climate Action Committee,1
7951,ENI SpA,1
201622,RTK Consulting Group LLC,1
206118,Mayo Clinic,1
348086,Compton Digital Health Consulting LLC,1
329352,Elk Creek Resources Corp.,1
346090,Perspective Partners LLC,1
101416,Stapleton & Associates LLC,1
359235,Nichols Liu LLP,1
76826,Farley Group Inc.,1
360297,Rubiner Strategies LLC,1
298127,McCarter & English LLP,1
309080,Helix OpCo LLC,1
175162,Enterprise Products Co.,1
51964,Pharmavite LLC,1
338435,Barsa Strategies LLC,1
302458,Targa Resources Partners LP,1
70091,Enviri Corp.,1
170863,Washington Premier Group LLC,1
283162,MapLarge Inc.,1
305702,Highland Electric Transportation Inc.,1
307054,ESS Tech Inc.,1
208981,Jerry Costello Group LLC,1
231039,BC Consulting LLC,1
61128,Tassey & Associates,1
232267,Estopinan Group LLC,1
349169,Wiz Inc.,1
353422,Marble Arch LLC,1
354370,Hill Capitol Strategies Inc.,1
349089,Everfox LLC,1
216180,Jochmans Consulting LLC,1
275760,BDV Solutions LLC,1
345974,TechMet USA Inc.,1
259441,Evolve Strategies LLC,1
50306,Wisconsin Hospital Association,1
170722,Franklin Resources Inc.,1
284746,HillNorth LLC,1
295239,Exhibitions & Conferences Alliance,1
54825,"Jochum, James J.",1
253603,SPLYSS LLC,1
322676,Tenpenny Law LLC,1
230746,Fabry Group,1
67872,Capitol Network LLC,1
356537,Foxhound Advisors LLC,1
76859,Hillsborough County (Fla.) Aviation Authority,1
337104,FactSet Research Systems Inc.,1
70433,Joseph Group LLC,1
422,SSAB Enterprises LLC,1
89406,Colorado Farm Bureau,1
344256,LaCroix Environmental Intelligence,1
71080,Carlyle Consulting,1
283998,Foundation for a Christian Civilization Inc.,1
334446,Hither Creek Strategies LLC,1
7334,Land Trust Alliance,1
309721,J.P. Deese & Associates LLC,1
70100,SSM Health,1
329730,H4 Advisors LLC,1
223343,Large Public Power Council,1
172867,FifeStrategies LLC,1
334645,Fontenot Health Policy LLC,1
281804,Hodgkins Consulting LLC,1
303431,Larkin Hoffman,1
301551,J.Sullivan Advocacy LLC,1
302486,Laura Wood Peterson Consulting Inc.,1
315594,Halcrow Group LLC,1
353535,Larson Strategies LLC,1
301937,Financial Technology Association,1
29666,Food Research and Action Center,1
234374,T. Rowe Price Group Inc.,1
63356,Law Offices of Frederick H. Graefe PLLC,1
193738,James Callan Associates LLC,1
329057,Law Offices of Edward M. Ruckert,1
145494,Halliburton Co.,1
79349,Federal Hill Group LLC,1
40582,Fisher Consulting,1
51044,Fennel Consulting LLC,1
179956,Tauzin Consultants LLC,1
20102,Federal Managers Association,1
17743,Florida International University,1
7578,Law Offices of Kevin G. Curtin,1
338313,Harbor Policy LLC,1
345881,Kristine Blackwood LLC,1
217005,Foley Federal & International Affairs Inc.,1
294976,Fiber Broadband Association,1
195636,Tauzin Strategic Networks,1
353182,Krupnick Campbell Malone Buser Slama Hancock PA,1
346275,Franchisee Advocacy Consulting,1
279958,Lawrence James Group Professionals LLC,1
349409,Harple Group LLC,1
198022,League of Southeastern Credit Unions Corp.,1
77650,Francis Edward and Cronin Inc.,1
297666,Findaro Associates LLC,1
212697,TerraPower LLC,1
20723,Northeast Ohio Regional Sewer District,1
340995,Franklin Advisors LLC,1
249087,Lakeview Capital Holdings Inc.,1
342389,Harris St. Laurent & Wechsler LLP,1
149943,NWG Advocacy LLC,1
277598,Freedom from Religion Foundation,1
289614,Finn Strategies LLC,1
323318,Technology Strategies LLC,1
54649,NXG Global Law and Compliance PLLC,1
258392,Mason Street Consulting LLC,1
80592,Federal Solutions LLC,1
25555,Hawaiian Airlines Inc.,1
7721,Oak Ridge Associated Universities Inc.,1
6068,Madison Government Affairs Inc.,1
213413,BYD Motors LLC,1
195766,The O Team LLC,1
88583,Federal Strategies Group Inc.,1
334961,Friends of the Earth (Action) Inc.,1
234051,C.V. Starr Advisors LLC,1
256087,McSwane Group LLC,1
298123,Kyocera AVX Components Corp.,1
360747,"McGivern, Richard",1
232708,Cameron Krier Massey Inc.,1
225267,ThinkP3 LLC,1
360360,Kyowa Kirin Inc.,1
316463,Riot Platforms Inc.,1
301435,Campbell Consulting Group LLC,1
298144,Mediatek USA Inc.,1
354543,Farley Law PLLC,1
191501,Risepoint LLC,1
234669,"Canaca, Jorge S.",1
349507,Acumen Strategies LLC,1
356565,FarmVet Dx,1
348169,Adomi Advisory Group PLLC,1
173287,Care.com Inc.,1
235008,Aeroflow Inc.,1
301431,No Fluke Fishing LLC,1
337324,Akzo Nobel Coatings Inc.,1
211891,Capitol Integration LLC,1
284780,Al Fakher Holding USA Inc.,1
305311,Nomi Health Inc.,1
359667,AGF Advocacy LLC,1
45492,"Capitol Strategies LLC (Phoenix, Ariz.)",1
252037,Akebia Therapeutics Inc.,1
27965,Northern California Power Agency,1
324686,56 Capitals LLC,1
294226,Capitol Venture LLC,1
148821,A Learned Hand LLC,1
303271,Northern Compass Group LLC,1
7467,AAR Corp.,1
345069,Nouryon Chemicals Holding BV,1
225163,Thunderbird Strategic LLC,1
179918,LeBlanc Government Relations LLC,1
299484,Tides Group LLC,1
255239,Legation Strategies LLC,1
354568,Tillotson Advisors LLC,1
68628,Lehigh Valley Hospital and Health Network,1
232083,Timothy A. Glassco Consulting LLC,1
257294,Lehman Nilon & Associates LLC,1
65195,TRADEWINS LLC,1
156568,LeMunyon Group LLC,1
