"fec_id","name","incumbency","party_code","party","total_receipts","transfers_from_auth_cmte","total_disbursements","transfers_to_auth_cmte","cash_beginning","cash_end","cand_contr","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed","total_indiv_contributions","office_state","district","spec_elec","prim_elec","run_elec","gen_elec","gen_perc","other_cmte_contr","contr_from_party","coverage_end_date","indiv_refunds","cmte_refunds"
"H2OH11169","BROWN, M SHONTEL","I",1,"DEM",301559.26,0,184881.67,0,855814.06,972491.65,0,0,0,0,0,0,117449.73,"OH",11,NA,NA,NA,NA,NA,182200,0,"06/30/2025",10,1500
"H4OH12080","CHRISTIAN, JERRAD SHANE","C",1,"DEM",1945.5,0,3141.02,0,3757.68,2562.16,0,0,0,0,0,0,1945.5,"OH",12,NA,NA,NA,NA,NA,0,0,"06/30/2025",348,0
"H8OH12180","BALDERSON, WILLIAM TROY","I",2,"REP",487230.92,0,211920.45,0,1006424.82,1281735.29,0,0,0,0,0,0,174459.44,"OH",12,NA,NA,NA,NA,NA,305750,0,"06/30/2025",0,0
"H2OH13264","SYKES, EMILIA","I",1,"DEM",795762.97,46991.69,299072.1,0,122678.54,619369.41,0,0,0,0,0,0,399185.21,"OH",13,NA,NA,NA,NA,NA,347550,956.43,"06/30/2025",365,0
"H4OH13153","COUGHLIN, KEVIN","C",2,"REP",304708.12,10000,29406.24,2578.86,56618.41,331920.29,0,0,0,0,0,0,226304.26,"OH",13,NA,NA,NA,NA,NA,63328.86,5000,"06/30/2025",312.07,0
"H2OH14064","JOYCE, DAVID P.","I",2,"REP",455969.17,0,155839.18,0,2742875.45,3043005.44,0,0,0,0,0,0,134233.29,"OH",14,NA,NA,NA,NA,NA,300691,0,"06/30/2025",0,0
"H4OH15083","MILLER, ADAM CLAY","C",1,"DEM",97828.57,0,38672.26,0,3613.63,62769.94,0,59900,0,2000,0,154866.33,31928.57,"OH",15,NA,NA,NA,NA,NA,6000,0,"06/30/2025",0,0
"H2OH15228","CAREY, MIKE","I",2,"REP",1275850.63,322484.71,366043.06,0,161294.31,1071101.88,0,0,0,0,0,0,258260.95,"OH",15,NA,NA,NA,NA,NA,694500,0,"06/30/2025",5200,0
"H6OK01201","CROISANT, JOHN THOMAS","C",1,"DEM",31957.78,0,6139.92,0,0,25817.86,1000,0,0,0,0,0,30957.78,"OK",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8OK01157","HERN, KEVIN","I",2,"REP",1058139.32,234542.74,497962.88,0,1148665.98,1708842.42,0,0,0,0,0,0,190808.32,"OK",1,NA,NA,NA,NA,NA,632788.26,0,"06/30/2025",0,0
"H6OK02266","TERWEY, ERIK","C",1,"DEM",3563,0,2347.87,0,0,1215.13,0,600,0,0,0,600,2963,"OK",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2OK02315","BRECHEEN, JOSH","I",2,"REP",40764.44,0,76213.31,0,70695.88,35247.01,0,0,0,0,0,0,12764.44,"OK",2,NA,NA,NA,NA,NA,28000,0,"06/30/2025",0,2500
"H4OK06056","LUCAS, FRANK D.","I",2,"REP",264485.94,0,148138.31,0,618285.26,734632.89,0,0,0,0,0,0,23172,"OK",3,NA,NA,NA,NA,NA,238400,0,"06/30/2025",30,0
"H2OK04055","COLE, TOM","I",2,"REP",1635595.41,42193.94,915447.97,0,1780273.43,2500420.87,0,0,0,0,0,0,952290.86,"OK",4,NA,NA,NA,NA,NA,621329,0,"06/30/2025",293,0
"H0OK05205","BICE, STEPHANIE","I",2,"REP",717951.39,179159.35,237629.73,0,1085948.9,1566270.56,0,0,0,0,0,0,152368.49,"OK",5,NA,NA,NA,NA,NA,381250,0,"06/30/2025",428.91,0
"H2OR01133","BONAMICI, SUZANNE MS.","I",1,"DEM",227088.5,0,265948.64,0,545964.12,507103.98,0,0,0,0,0,0,121088.5,"OR",1,NA,NA,NA,NA,NA,106000,0,"06/30/2025",2250,0
"H0OR02127","BENTZ, CLIFF","I",2,"REP",341624.24,0,221914.41,0,1056344.8,1176054.63,0,0,0,48100,0,0,177082.56,"OR",2,NA,NA,NA,NA,NA,164541.68,0,"06/30/2025",0,0
"H4OR03192","DEXTER, MAXINE","I",1,"DEM",364422.68,0,197518.99,0,22486.37,189390.06,0,0,0,0,0,0,229028.97,"OR",3,NA,NA,NA,NA,NA,134600,0,"06/30/2025",12.5,0
"H2OR04095","HOYLE, VALERIE","I",1,"DEM",406866.38,0,260852.18,600,89389.6,235403.8,0,0,0,0,0,0,179830.25,"OR",4,NA,NA,NA,NA,NA,226778.3,0,"06/30/2025",2006.67,1600
"H4OR05304","BYNUM, JANELLE","I",1,"DEM",1080841.06,50680.63,268529.15,0,45132.56,857444.47,0,0,0,0,0,0,657008.2,"OR",5,NA,NA,NA,NA,NA,362965.76,0,"06/30/2025",1075.38,0
"H2OR06066","SALINAS, ANDREA","I",1,"DEM",533370.39,5930.63,266420.92,0,61474.64,328424.11,0,0,0,0,0,5041.55,284120.23,"OR",6,NA,NA,NA,NA,NA,224100,0,"06/30/2025",1427.17,1000
"H2OR01240","RUSS, DAVID HONORABLE","C",2,"REP",0,0,0,0,14270,14270,0,0,0,0,0,10070,0,"OR",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6PA01181","HARVIE, ROBERT J","C",1,"DEM",340093.64,0,144774.69,0,0,195318.95,0,0,0,0,0,0,317123.64,"PA",1,NA,NA,NA,NA,NA,22520,450,"06/30/2025",0,0
"H6PA08277","FITZPATRICK, BRIAN","I",2,"REP",2535484.6,956787.23,482875.02,0,4422529.98,6475139.56,0,0,0,0,0,24750,501601.15,"PA",1,NA,NA,NA,NA,NA,986002.9,5000,"06/30/2025",2309.22,0
"H4PA13199","BOYLE, BRENDAN F","I",1,"DEM",712048.35,0,430258.52,305000,3838283.35,4120073.18,0,0,0,0,0,0,180309.55,"PA",2,NA,NA,NA,NA,NA,264935,0,"06/30/2025",0,0
"H6PA02171","EVANS, DWIGHT","I",1,"DEM",233601.34,0,188274.37,0,76137.19,121464.16,0,0,0,0,0,0,126101.34,"PA",3,NA,NA,NA,NA,NA,107500,0,"06/30/2025",0,0
"H6PA03179","OXMAN, DAVID","C",1,"DEM",280798,0,21146.42,0,0,259651.58,0,1e+05,0,0,0,1e+05,180798,"PA",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6PA03195","STREET, SHARIF","C",1,"DEM",0,0,0,0,52558.52,52558.52,0,0,0,0,0,0,0,"PA",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8PA04116","DEAN, MADELEINE","I",1,"DEM",370745.97,0,368380.03,0,968741.15,971107.09,0,0,0,0,0,0,152906,"PA",4,NA,NA,NA,NA,NA,207300,0,"06/30/2025",0,0
"H6PA04144","AYOUAZ, ISMAINE MR","C",2,"REP",0,0,99,0,0,-99,0,0,0,0,0,0,0,"PA",4,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H8PA07200","SCANLON, MARY GAY","I",1,"DEM",277368.18,0,267132.31,0,317745.77,327981.64,0,0,0,0,0,0,125877.83,"PA",5,NA,NA,NA,NA,NA,150700,779.17,"06/30/2025",1375,0
"H8PA06087","HOULAHAN, CHRISSY","I",1,"DEM",514693.61,0,310255.23,0,3405613.23,3610051.61,0,0,0,0,0,0,329912.94,"PA",6,NA,NA,NA,NA,NA,157000,0,"06/30/2025",1300,0
"H6PA07147","MCCLURE, LAMONT","C",1,"DEM",229386.04,0,136617.89,0,0,92768.15,24000,0,0,0,0,0,165785.84,"PA",7,NA,NA,NA,NA,NA,39600,0,"06/30/2025",1000,350
"H6PA07154","OBANDO-DERSTINE, CAROL","C",1,"DEM",208573.23,0,85603.29,0,0,122969.94,125,12500,0,0,0,12500,181763.58,"PA",7,NA,NA,NA,NA,NA,14184.65,0,"06/30/2025",400,0
"H6PA07162","CROSSWELL, RYAN","C",1,"DEM",320979.91,0,66976.62,0,0,254003.29,0,0,0,0,0,0,320979.91,"PA",7,NA,NA,NA,NA,NA,0,0,"06/30/2025",14,0
"H8PA15195","MACKENZIE, RYAN EDWARD","I",2,"REP",1469186.04,603466.49,377620.5,0,103239.91,1194805.45,0,0,0,0,0,8182.67,474265.08,"PA",7,NA,NA,NA,NA,NA,385440.88,5000,"06/30/2025",17742.73,0
"H4PA08124","BRESNAHAN, ROB","I",2,"REP",1724189.16,619136.8,915447.82,0,53152.37,861893.71,9900,0,0,60000,0,897068.5,543182.47,"PA",8,NA,NA,NA,NA,NA,543500,5000,"06/30/2025",0,0
"H8PA10147","MEUSER, DANIEL","I",2,"REP",589350.22,52824.47,408317.61,0,33646.73,214679.34,0,0,0,0,0,250000,195980.23,"PA",9,NA,NA,NA,NA,NA,337500,0,"06/30/2025",155,150
"H4PA10104","STELSON, JANELLE","",1,"DEM",3106.95,0,12958.72,0,10155.5,303.73,0,0,0,0,0,0,0,"PA",10,NA,NA,NA,NA,NA,0,0,"06/30/2025",2000,0
"H2PA04135","PERRY, SCOTT","I",2,"REP",1451141.05,542475.48,332449.84,0,81918.98,1200610.19,0,0,0,0,0,268202.87,625388.23,"PA",10,NA,NA,NA,NA,NA,277450,5000,"06/30/2025",2587.67,0
"H6PA11081","KLIMM, SARAH RENEE","C",1,"DEM",3480,0,137.54,0,200,3542.46,1750,0,0,0,0,200,1730,"PA",11,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6PA16320","SMUCKER, LLOYD K.","I",2,"REP",574106.71,231619.43,472018.1,0,904091.93,1006180.54,0,0,0,0,0,0,65038.86,"PA",11,NA,NA,NA,NA,NA,264167.21,0,"06/30/2025",0,0
"H2PA18200","LEE, SUMMER","I",1,"DEM",401530.9,0,134972.5,0,1011579.11,1278137.51,0,0,0,0,0,0,322499.71,"PA",12,NA,NA,NA,NA,NA,72600,0,"06/30/2025",899.33,0
"H6PA12097","FORGIE, ADAM ROBERT","C",1,"DEM",11385.6,0,6485.39,0,0,3731.43,0,0,0,0,0,0,11385.6,"PA",12,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4PA12068","HAYES, JAMES DR.","C",2,"REP",3410,0,416.17,0,685.51,3679.34,25,0,0,0,0,10132.98,2135,"PA",12,NA,NA,NA,NA,NA,1000,250,"06/30/2025",0,0
"H4PA13298","FARNHAM, ELIZABETH RHOADS","C",1,"DEM",4199.94,0,1372.44,0,761.23,3588.73,167.94,0,0,0,0,0,4032,"PA",13,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8PA13125","JOYCE, JOHN","I",2,"REP",963725.02,244332.33,664768.41,0,2600138.09,2899094.7,0,0,0,302141,0,0,148110.17,"PA",13,NA,NA,NA,NA,NA,527550,0,"06/30/2025",0,0
"H8PA18199","RESCHENTHALER, GUY MR.","I",2,"REP",1389253.94,170202.77,1245389.05,0,549080.16,692945.05,0,0,0,0,0,0,765037.41,"PA",14,NA,NA,NA,NA,NA,451000,0,"06/30/2025",4000,0
"H8PA05071","THOMPSON, GLENN MR.","I",2,"REP",763560.2,60748.65,651785.7,0,791793.9,903568.4,0,0,0,0,0,0,305983.93,"PA",15,NA,NA,NA,NA,NA,394350,0,"06/30/2025",1000.26,0
"H0PA03271","KELLY, GEORGE J JR","I",2,"REP",380285.07,0,308380.25,0,1042687.78,1114592.6,0,0,0,0,0,90000,93097.83,"PA",16,NA,NA,NA,NA,NA,287167.06,0,"06/30/2025",583.65,0
"H2PA17103","DELUZIO, CHRISTOPHER","I",1,"DEM",573496.36,2417,476703.09,0,353671.67,450464.94,0,0,0,0,0,0,395777.66,"PA",17,NA,NA,NA,NA,NA,171600,0,"06/30/2025",252.52,0
"H4RI01265","AMO, GABRIEL F","I",1,"DEM",447984.64,0,181271.77,0,934647.49,1201360.36,0,0,0,0,0,0,273929.43,"RI",1,NA,NA,NA,NA,NA,168250,0,"06/30/2025",2000,0
"H2RI02184","MAGAZINER, SETH","I",1,"DEM",346506.86,0,162885.69,0,876965.23,1060586.4,0,0,0,0,0,0,221637.44,"RI",2,NA,NA,NA,NA,NA,105500,0,"06/30/2025",0,0
"H6SC01201","RIVERA-VAZQUEZ, MAYRA","C",1,"DEM",11355,0,1809.66,0,9545.34,19090.68,0,0,0,0,0,0,11355,"SC",1,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0SC01394","MACE, NANCY","I",2,"REP",414179.03,235039.56,600356.49,0,664636.24,478458.78,0,0,0,0,0,100,167545.87,"SC",1,NA,NA,NA,NA,NA,11500,0,"06/30/2025",939,0
"H4SC02089","ROBINSON, ROGER DAVID JR","C",1,"DEM",662.26,0,393.82,0,2591.72,2860.16,0,0,0,0,0,0,662.26,"SC",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6SC02134","PRUITT, ROGER KEITH","C",1,"DEM",3429.22,0,1441.62,0,0,1987.6,1774.22,0,0,0,0,0,1655,"SC",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2SC02059","WILSON, JOE THE HON.","I",2,"REP",175756.62,6983.5,139961.94,0,44513.18,80307.86,0,0,0,0,0,0,93772.43,"SC",2,NA,NA,NA,NA,NA,75000,0,"06/30/2025",3000,0
"H4SC01313","BIGGS, SHERI","I",2,"REP",153169.93,20795.47,117143.12,0,104085.26,140112.07,0,0,0,0,0,395000,30819.34,"SC",3,NA,NA,NA,NA,NA,95725.5,0,"06/30/2025",1.73,3500
"H8SC04250","TIMMONS, WILLIAM R IV","I",2,"REP",281902.17,9189.88,154456.01,0,20115.02,147561.18,0,0,0,4900,0,314417.04,96013.01,"SC",4,NA,NA,NA,NA,NA,175000,0,"06/30/2025",0,0
"H6SC05178","HARPER, ALEX","C",1,"DEM",18363.98,0,1772.44,0,0,16591.54,0,0,0,0,0,0,18363.98,"SC",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8SC05158","NORMAN, RALPH W. JR.","I",2,"REP",43219.5,0,158743.73,0,594610.68,479086.45,0,0,0,0,0,0,11719.5,"SC",5,NA,NA,NA,NA,NA,31500,0,"06/30/2025",0,0
"H2SC02042","CLYBURN, JAMES E","I",1,"DEM",282314.02,0,513981.47,0,1839127.23,1607459.78,0,0,0,0,0,0,77358.08,"SC",6,NA,NA,NA,NA,NA,193000,0,"06/30/2025",381,0
"H6SC07034","VINCENT, JOHN GREGORY","C",1,"DEM",39115.67,0,24972.28,0,0,14143.39,549.86,200,0,200,0,0,38365.81,"SC",7,NA,NA,NA,NA,NA,0,0,"06/30/2025",110,0
"H2SC07280","FRY, RUSSELL","I",2,"REP",454013.05,10410.83,331212.62,0,561182.69,683983.12,0,0,0,0,0,0,227781.76,"SC",7,NA,NA,NA,NA,NA,215663.82,0,"06/30/2025",2268.31,0
"H8SD01055","JOHNSON, DUSTY","I",2,"REP",1098226.25,0,354796.97,0,5245125,5988554.28,0,0,0,0,0,0,765825.98,"SD",0,NA,NA,NA,NA,NA,266000,0,"06/30/2025",0,0
"H0TN01118","HARSHBARGER, DIANA","I",2,"REP",407437.7,6656.8,246801.96,0,1450769.13,1611404.87,0,0,0,0,0,1456793,136468.61,"TN",1,NA,NA,NA,NA,NA,248500,0,"06/30/2025",10311,5000
"H8TN02119","BURCHETT, TIM","I",2,"REP",150511.62,0,285423.16,0,728190.08,593278.54,0,0,0,0,0,10053.68,130131.76,"TN",2,NA,NA,NA,NA,NA,14500,0,"06/30/2025",0,0
"H6TN03202","HAWN, JOEL DEREK MR","C",1,"DEM",140,0,69.75,0,0,70.25,30,0,0,0,0,0,110,"TN",3,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H0TN03254","FLEISCHMANN, CHARLES J","I",2,"REP",871939.21,0,224307.84,0,3257052.08,3904683.45,0,0,0,0,0,0,602471.43,"TN",3,NA,NA,NA,NA,NA,0,200300,"06/30/2025",0,0
"H4TN04270","BRODERICK, VICTORIA","C",1,"DEM",22627.47,0,17427.52,0,7692.45,12892.4,0,0,0,0,0,0,16082.98,"TN",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",240,0
"H0TN04195","DESJARLAIS, SCOTT HON.","I",2,"REP",125755,0,79155.38,0,366018.36,412617.98,0,0,0,0,0,0,29650,"TN",4,NA,NA,NA,NA,NA,96000,0,"06/30/2025",0,0
"H4TN04247","DAVIS, THOMAS EUGENE","C",2,"REP",14786,0,5200.39,0,2139.64,11725.25,9586,0,0,0,0,2100,4900,"TN",4,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6TN05355","TORINO, JAMES PHD","C",1,"DEM",7732.76,0,3846.12,0,0,3886.64,850,0,0,0,0,0,6415,"TN",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2TN05446","OGLES, ANDY","I",2,"REP",92740.29,0,95254.74,0,61920.64,59406.19,0,0,0,0,0,20000,43570.75,"TN",5,NA,NA,NA,NA,NA,42500,0,"06/30/2025",1529.35,0
"H8TN06094","ROSE, JOHN W.","I",2,"REP",54474.88,0,821093.85,0,983754.33,217135.36,0,0,0,7e+05,0,291591.25,40974.88,"TN",6,NA,NA,NA,NA,NA,13500,0,"06/30/2025",0,0
"H6TN07153","THORP, JONATHAN","O",2,"REP",1386.95,0,1086.95,0,0,300,1086.95,0,0,0,0,0,300,"TN",7,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6TN07161","VAN EPPS, MATTHEW ROBERT","O",2,"REP",112019.83,0,5852.21,0,0,106167.62,0,0,0,0,0,0,109019.83,"TN",7,NA,NA,NA,NA,NA,3000,0,"06/30/2025",0,0
"H8TN07076","GREEN, MARK DR.","I",2,"REP",263715.7,69436.31,240054.04,0,66857.37,90519.03,0,0,0,0,0,0,156967.43,"TN",7,NA,NA,NA,NA,NA,36500,0,"06/30/2025",0,0
"H2TN07103","KUSTOFF, DAVID","I",2,"REP",1011115.21,35000,449032.91,35000,2059460.81,2621543.11,0,0,0,30000,0,206500,539302.1,"TN",8,NA,NA,NA,NA,NA,418000,0,"06/30/2025",1500,0
"H6TN09068","COHEN, STEVE I MR.","I",1,"DEM",176976.25,0,126488.52,0,1719832.69,1770320.42,0,0,0,0,0,0,14208.83,"TN",9,NA,NA,NA,NA,NA,124500,779.17,"06/30/2025",0,0
"H0TN09061","BERGMANN, CHARLOTTE","C",2,"REP",200,0,1291,0,3440.68,2349.68,0,0,0,0,0,51650.56,200,"TN",9,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2TX01112","MORAN, NATHANIEL QUENTIN","I",2,"REP",535120.95,100624.3,247100.07,0,380946.12,668967,0,0,0,0,0,0,185346.65,"TX",1,NA,NA,NA,NA,NA,249150,0,"06/30/2025",2744.55,0
"H6TX02251","FINNIE, SHAUN","C",1,"DEM",1018455,0,0,0,0,1018455,0,680000,0,0,0,680000,338455,"TX",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2TX08158","ELLIS, JAMESON","C",2,"REP",6339.9,0,6388.09,0,48.19,0,0,0,0,0,0,0,6339.73,"TX",2,NA,NA,NA,NA,NA,0,0,"03/31/2025",3405,0
"H2TX08232","ETWOP, MARTIN","C",2,"REP",7580,0,5095.49,0,-2391.99,92.52,3000,0,0,0,0,0,3485,"TX",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6TX02228","TRAN, NICK B.","C",2,"REP",56314.25,0,41197.12,0,0,15117.13,3026.03,1500,0,0,0,1500,51788.22,"TX",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",361.17,0
"H6TX02244","BONCK, JON","C",2,"REP",451813.48,0,34575.54,0,0,417237.94,0,0,0,0,0,0,451813.48,"TX",2,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8TX02166","CRENSHAW, DANIEL","I",2,"REP",815014.42,100303.74,659982.63,0,469307.75,624339.54,0,0,0,0,0,0,430769.83,"TX",2,NA,NA,NA,NA,NA,204900,0,"06/30/2025",5250,0
"H6TX03226","WHEATLEY, JORDAN DOUGLAS","C",1,"DEM",18462.58,0,13817.1,0,0,4645.48,439.58,0,0,0,0,0,18023,"TX",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6TX03234","HUNT, EVAN","C",1,"DEM",118088.6,0,35107.72,0,0,82980.88,0,55000,0,0,0,55925,63088.6,"TX",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2TX03290","SELF, KEITH ALAN MR","I",2,"REP",118805.08,0,60463.8,0,109340.89,167682.17,0,0,0,0,0,0,75871.43,"TX",3,NA,NA,NA,NA,NA,41012.35,0,"06/30/2025",150,0
"H6TX32118","SHAITO, ZAIN-BRAHEIM","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"TX",3,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0TX04219","FALLON, PATRICK","I",2,"REP",164668.68,19916.97,78602.52,6600,660078.27,746144.43,0,0,0,0,0,25000,72867.63,"TX",4,NA,NA,NA,NA,NA,71600,0,"06/30/2025",10250,2500
"H2TX05253","TORRES, RUTH MS.","C",1,"DEM",0,0,275.16,0,362.97,87.81,0,0,0,0,0,18040.14,0,"TX",5,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H8TX05144","GOODEN, LANCE","I",2,"REP",491554.5,129647.52,204537.23,0,717356.96,1004374.23,0,0,0,0,0,0,169501,"TX",5,NA,NA,NA,NA,NA,174871.45,0,"06/30/2025",0,0
"H6TX06229","STAHL, BRIAN","C",2,"REP",6698.3,0,1107.37,0,0,5590.93,100,0,0,0,0,162.3,6598.3,"TX",6,NA,NA,NA,NA,NA,0,0,"06/30/2025",150,0
"H8TX06266","ELLZEY, JOHN KEVIN SR.","I",2,"REP",1830178,925497.02,996563.75,0,1095447.64,1929061.89,0,0,0,0,0,0,646693.41,"TX",6,NA,NA,NA,NA,NA,248009.86,0,"06/30/2025",23756.15,0
"H8TX07140","FLETCHER, ELIZABETH","I",1,"DEM",569440.79,265000,248811.55,0,1316661.79,1637291.03,0,0,0,0,0,0,116214.44,"TX",7,NA,NA,NA,NA,NA,177000,0,"06/30/2025",333.33,0
"H0TX08145","JONES, LAURA","",1,"DEM",1083,0,1177.56,0,2500.75,2406.19,0,0,0,280,0,2040,1083,"TX",8,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2TX08182","LUTTRELL, MORGAN JOE","I",2,"REP",255468.16,0,381167.34,0,700551.67,574852.49,0,0,0,0,0,0,170107.16,"TX",8,NA,NA,NA,NA,NA,81600,0,"06/30/2025",0,0
"H4TX09095","GREEN, ALEXANDER","I",1,"DEM",437470.74,0,147224.01,0,219084.99,509331.72,0,0,0,0,0,0,428970.74,"TX",9,NA,NA,NA,NA,NA,8500,0,"06/30/2025",61626.38,-2000
"H6TX09090","WILMER, DEDDRICK T","C",2,"REP",850,0,0,0,0,850,0,0,0,0,0,0,0.03,"TX",9,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H6TX10171","COLEMAN, TAYHLOR","C",1,"DEM",58858.89,0,22443.44,0,0,36415.45,0,0,0,0,0,1279.5,58858.89,"TX",10,NA,NA,NA,NA,NA,0,0,"06/30/2025",15,0
"H4TX10093","MCCAUL, MICHAEL","I",2,"REP",187993.95,113000,226287.14,0,131068.91,92775.72,0,0,0,0,0,0,40443.95,"TX",10,NA,NA,NA,NA,NA,34300,0,"06/30/2025",0,0
"H6TX10163","HAWBAKER, BRANDON","C",2,"REP",5098.2,0,2360.21,0,0,2737.99,38,4587,0,0,0,4587,473.2,"TX",10,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H0TX11230","PFLUGER, AUGUST LEE II","I",2,"REP",1492054.05,1038211.7,830544.78,0,2324105.54,2985614.81,0,0,0,0,0,0,327080.92,"TX",11,NA,NA,NA,NA,NA,91000,0,"06/30/2025",7646.65,0
"H4TX12065","GOLDMAN, CRAIG","I",2,"REP",633598.27,325895.64,295842.37,0,535896.46,873652.36,0,0,0,0,0,0,119902.63,"TX",12,NA,NA,NA,NA,NA,187800,0,"06/30/2025",0,0
"H0TX13228","JACKSON, RONNY LYNN","I",2,"REP",1199968.95,213504.41,597215.03,0,3401947.63,4004701.55,0,0,0,0,0,0,903128.79,"TX",13,NA,NA,NA,NA,NA,69600,0,"06/30/2025",69953.58,0
"H2TX14149","WEBER, RANDY","I",2,"REP",420966.3,151448.25,175160.18,0,620572.21,866378.33,0,0,0,6504.06,0,63527.12,73820.43,"TX",14,NA,NA,NA,NA,NA,130000,0,"06/30/2025",1000,5000
"H6TX14140","FORGY, JESSICA JEANINE","C",2,"REP",3000,0,380.05,0,1000,3619.95,0,0,0,0,0,0,3000,"TX",14,NA,NA,NA,NA,NA,0,0,"03/31/2025",0,0
"H0TX15124","DE LA CRUZ, MONICA","I",2,"REP",1645394.05,415414.58,957401.51,0,613969.89,1301962.43,0,0,0,0,0,0,1016899.28,"TX",15,NA,NA,NA,NA,NA,213000,0,"06/30/2025",3464.33,0
"H8TX16109","ESCOBAR, VERONICA","I",1,"DEM",423028.3,0,214828.1,0,115844.62,324044.82,0,0,0,0,0,0,300295.8,"TX",16,NA,NA,NA,NA,NA,122732.5,0,"06/30/2025",891.12,1500
"H2TX16250","MONTANEZ BERRIOS (DMB), DELIRIS","C",2,"REP",1744.91,0,1744.91,0,500,500,0,210.63,0,0,0,57257.91,1534.28,"TX",16,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2TX03126","SESSIONS, PETE","I",2,"REP",253563.74,0,148335.24,0,440935.66,546164.16,0,0,0,0,0,0,127191,"TX",17,NA,NA,NA,NA,NA,117270.85,0,"06/30/2025",0,0
"H4TX02181","FILLER, PETER STEVEN","O",1,"DEM",129.72,0,96,0,56.57,90.29,0,0,0,0,0,0,129.72,"TX",18,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H4TX18138","EDWARDS, AMANDA","C",1,"DEM",803348.38,0,181444.43,0,1213.94,623117.89,11445.85,0,0,0,0,0,778847.81,"TX",18,NA,NA,NA,NA,NA,12800,0,"06/30/2025",1600,0
"H4TX18153","MARTIN, ISAIAH MR.","O",1,"DEM",188079.45,0,171018.77,0,174634.56,191695.24,0,0,0,0,0,0,186579.45,"TX",18,NA,NA,NA,NA,NA,1500,0,"06/30/2025",6,0
"H4TX18237","TURNER, SYLVESTER","I",1,"DEM",29075,0,104470.72,1035.25,208062.69,132666.97,0,0,0,0,0,0,20075,"TX",18,NA,NA,NA,NA,NA,9000,0,"06/30/2025",1000,0
"H6TX18232","MENEFEE, CHRISTIAN D","O",1,"DEM",977795.8,0,337206.96,0,0,640588.84,100,0,0,0,0,0,943348.19,"TX",18,NA,NA,NA,NA,NA,34300,0,"06/30/2025",0,0
"H6TX18315","EATMON, EBONY RAIN","O",1,"DEM",13546.5,0,10908.75,0,50,2687.75,0,0,0,0,0,0,13546.5,"TX",18,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H6TX18331","CADORE, ZOE","O",1,"DEM",239235.77,0,56653.04,0,0,182582.73,0,0,0,0,0,4311.88,224485.77,"TX",18,NA,NA,NA,NA,NA,14750,0,"06/30/2025",175,0
"H6TX18364","JONES, JOLANDA","O",1,"DEM",100989.5,0,9423.37,0,0,91566.13,0,0,0,0,0,0,93982,"TX",18,NA,NA,NA,NA,NA,7000,0,"06/30/2025",0,0
"H6TX18372","HUEY, STEPHEN","C",1,"DEM",12335.37,0,174.58,0,0,12160.79,0,0,0,0,0,0,12335.37,"TX",18,NA,NA,NA,NA,NA,0,0,"06/30/2025",0,0
"H2TX18207","MONTIEL, CARMEN","C",2,"REP",5206.11,0,3135.04,0,442.49,2513.56,500,0,0,0,0,0,4206.11,"TX",18,NA,NA,NA,NA,NA,500,0,"06/30/2025",0,0
